id,icao_24bit,heading,altitude,ground_speed,squawk,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao
3457a4ae,7805C9,349,19925,410,,A320,B-8973,1710304794,MFM,HFE,MU5056,MU,0,1472,CES5056,CES
34577c45,780B79,143,0,19,,A320,B-9972,1710304795,PVG,ICN,MU5061,MU,1,0,CES5061,CES
34575f15,781543,158,36000,461,,B738,B-206S,1710304796,TYN,BKK,MU5067,MU,0,-64,CES5067,CES
34578df9,780FED,229,32175,402,,A321,B-8572,1710304797,PVG,HKG,MU507,MU,0,704,CES507,CES
34577879,7809BA,134,15200,318,,A320,B-9900,1710304795,TAO,NRT,MU5079,MU,0,-1856,CES5079,CES
3457aea7,780457,292,0,0,,B738,B-1308,1710304780,SIN,KMG,MU5082,MU,1,0,CES5082,CES
34572ba3,781F7E,208,34000,466,,A20N,B-32EM,1710304796,HGH,KUL,MU5095,MU,0,0,CES5095,CES
34578660,780D1F,12,16650,358,,A321,B-1615,1710304794,SHA,PEK,MU5107,MU,0,-128,CES5107,CES
34578c3a,780F3F,109,7575,297,,B77W,B-7367,1710304790,PEK,SHA,MU5108,MU,0,-1728,CES5108,CES
3457a6b4,781463,317,36100,384,,A333,B-300Q,1710304790,SHA,PEK,MU5109,MU,0,0,CES5109,CES
3457a75d,781540,172,35200,462,,A333,B-303D,1710304791,PEK,SHA,MU5110,MU,0,1664,CES5110,CES
34578e04,78119C,151,7600,221,,A321,B-8567,1710304794,PKX,HGH,MU5132,MU,0,0,CES5132,CES
3457974c,781100,145,28600,506,,B77W,B-7868,1710304796,PEK,SHA,MU5154,MU,0,-2176,CES5154,CES
34578ff4,780583,346,30525,427,,A321,B-6592,1710304799,PVG,PEK,MU5155,MU,0,-1856,CES5155,CES
3457917c,781603,200,32125,420,,A20N,B-305Y,1710304795,HFE,BAR,MU5172,MU,0,0,CES5172,CES
34579242,7807D1,191,24600,426,,A320,B-6829,1710304791,PKX,KHN,MU5174,MU,0,0,CES5174,CES
3457875e,7808ED,176,6200,148,,A320,B-6929,1710304767,CGO,LHW,MU5181,MU,0,-704,CES5181,CES
34579294,781DE8,71,35125,586,,A20N,B-32AC,1710304791,LZH,PVG,MU5204,MU,0,0,CES5204,CES
34577654,7809B8,32,21950,395,,A332,B-5920,1710304797,PVG,NRT,MU521,MU,0,-1792,CES521,CES
34579482,780FEB,46,31100,335,,A321,B-8570,1710304793,CAN,HGH,MU5212,MU,0,0,CES5212,CES
3457a0ab,781509,26,31100,449,,B738,B-205Y,1710304798,TFU,TYN,MU5234,MU,0,0,CES5234,CES
3457ab9a,780D99,62,5250,237,,B738,B-1772,1710304795,HGH,TYN,MU5236,MU,0,1344,CES5236,CES
34579f0d,78108B,189,25600,429,,A321,B-8651,1710304794,TAO,NGB,MU5243,MU,0,0,CES5243,CES
3457780d,7804B4,232,800,142,,A321,B-6367,1710304797,PKX,KIX,MU525,MU,0,-768,CES525,CES
3457a2eb,78078B,52,31100,525,,A320,B-6798,1710304793,CAN,TAO,MU5256,MU,0,0,CES5256,CES
34579358,780CA4,11,24600,444,,A320,B-1865,1710304798,CAN,HFE,MU5288,MU,0,64,CES5288,CES
345798dd,780FEA,226,34100,367,,A321,B-8559,1710304798,SHA,CAN,MU5303,MU,0,0,CES5303,CES
34578307,781EB7,57,3050,209,,A359,B-32CZ,1710304795,CAN,SHA,MU5306,MU,0,-960,CES5306,CES
34579ddc,7805BB,296,27350,350,,A320,B-6600,1710304799,CAN,TFU,MU5322,MU,0,1728,CES5322,CES
34574bb0,780B34,319,36100,407,,A332,B-5931,1710304797,PVG,LHR,MU533,MU,0,0,CES533,CES
34578454,780850,21,20700,432,,A332,B-6543,1710304799,SZX,SHA,MU5336,MU,0,0,CES5336,CES
3457ab95,78119D,253,20700,372,,A321,B-8568,1710304791,SHA,SZX,MU5337,MU,0,1856,CES5337,CES
345796ae,78108C,63,31075,547,,A321,B-8652,1710304794,SZX,SHA,MU5338,MU,0,0,CES5338,CES
3457ab44,7804B7,73,22175,475,,A320,B-6370,1710304798,CKG,HFE,MU5365,MU,0,1024,CES5365,CES
345791d6,780EBF,37,8900,281,,A320,B-8119,1710304775,HSN,YNT,MU5369,MU,0,-1024,CES5369,CES
34575a8c,780560,346,5075,182,,B77W,B-2002,1710304795,PVG,CTU,MU5405,MU,0,-704,CES5405,CES
3457a34a,781D9C,269,35575,392,,A359,B-329E,1710304795,SHA,CTU,MU5409,MU,0,1920,CES5409,CES
34573dfa,781336,249,26400,452,,A333,B-1049,1710304797,PVG,BKK,MU541,MU,0,-1536,CES541,CES
34577796,78071E,262,34100,308,,A321,B-6755,1710304799,PVG,CKG,MU5427,MU,0,0,CES5427,CES
3457ae16,7803BE,74,11125,297,,A332,B-6545,1710304798,CKG,SHA,MU5428,MU,0,1216,CES5428,CES
3457afa0,780302,137,13200,353,,A319,B-6167,1710304798,NAO,KMG,MU5437,MU,0,2944,CES5437,CES
34579e95,781931,195,10850,209,,A20N,B-30ES,1710304799,SHA,HET,MU5459,MU,0,-1344,CES5459,CES
3457a921,781685,267,23600,368,,A20N,B-307Z,1710304797,KHN,JHG,MU5465,MU,0,0,CES5465,CES
34576c0f,78195F,217,34100,463,,A359,B-30FM,1710304795,PVG,SYX,MU5468,MU,0,0,CES5468,CES
34579f1c,780D19,70,24600,508,,A320,B-1607,1710304795,KMG,KHN,MU5470,MU,0,0,CES5470,CES
34579cd3,7817D1,243,30100,360,,A20N,B-30AW,1710304799,HFE,KMG,MU5489,MU,0,0,CES5489,CES
34579740,781228,137,29100,520,,A320,B-8855,1710304799,CTU,HGH,MU5495,MU,0,0,CES5495,CES
34579a30,780612,346,32100,394,,A321,B-6643,1710304799,FOC,KMG,MU5505,MU,0,0,CES5505,CES
3457a3a8,781087,173,29100,452,,A321,B-8648,1710304796,TAO,SHA,MU5518,MU,0,0,CES5518,CES
3456a687,780561,138,35100,519,,B77W,B-2005,1710304795,LHR,PVG,MU552,MU,0,0,CES552,CES
345799cf,7802A4,30,29125,441,,A321,B-2420,1710304791,TAO,DQA,MU5529,MU,0,-64,CES5529,CES
3457a164,78194D,261,21700,374,,A20N,B-30FE,1710304799,YNT,CGO,MU5575,MU,0,0,CES5575,CES
34576e7c,79A05E,282,10625,288,,A320,B-6009,1710304791,PVG,ZHA,MU5602,MU,0,1024,CES5602,CES
3457ada3,78122A,254,11250,286,,A320,B-8857,1710304789,SHA,XMN,MU5610,MU,0,1664,CES5610,CES
34574666,781EB8,300,38000,499,,A359,B-32D0,1710304799,SYD,PVG,MU562,MU,0,0,CES562,CES
34579894,780FF7,157,21575,416,,A321,B-8575,1710304795,DLC,PVG,MU5624,MU,0,-2368,CES5624,CES
3457905a,781C4F,353,12800,363,,A20N,B-325S,1710304715,SHA,TSN,MU5643,MU,0,0,CES5643,CES
3457947e,780C9F,221,30100,421,,A320,B-1859,1710304793,NGB,ZUH,MU5649,MU,0,0,CES5649,CES
3457ab7b,79A050,38,22625,442,,A320,B-6007,1710304790,KMG,HGH,MU5656,MU,0,832,CES5656,CES
3457a2e6,781858,352,22600,415,,A359,B-30CW,1710304796,XMN,SHA,MU5664,MU,0,0,CES5664,CES
34575dd0,781101,215,36000,498,,B77W,B-7881,1710304795,PVG,SIN,MU567,MU,0,0,CES567,CES
34579243,7817D2,98,29100,509,,A20N,B-30AX,1710304795,INC,SHA,MU5692,MU,0,-64,CES5692,CES
34578226,780939,27,29100,426,,A319,B-6431,1710304791,DLC,JGD,MU5695,MU,0,64,CES5695,CES
34575c25,781D9E,284,34075,366,,A20N,B-329A,1710304791,PVG,URC,MU5699,MU,0,0,CES5699,CES
34566d1b,780504,170,35100,489,,B77W,B-2001,1710304799,CDG,PVG,MU570,MU,0,0,CES570,CES
3457a3d3,781017,25,35100,487,,B738,B-7592,1710304795,KMG,PKX,MU5705,MU,0,0,CES5705,CES
34579d0c,780BAB,194,36100,408,,B737,B-5809,1710304798,XIY,DLU,MU5726,MU,0,0,CES5726,CES
34579357,7812F4,313,34100,403,,B38M,B-1383,1710304797,CAN,KMG,MU5732,MU,0,0,CES5732,CES
3457861e,780559,10,8725,300,,B737,B-5255,1710304795,LJG,CAN,MU5741,MU,0,0,CES5741,CES
34575b92,780791,61,8900,277,,B737,B-5276,1710304799,JHG,TSN,MU5747,MU,0,0,CES5747,CES
3457aa03,780465,176,23600,424,,B737,B-5821,1710304797,XIY,JHG,MU5792,MU,0,0,CES5792,CES
3457a858,781214,210,25600,398,,B738,B-1309,1710304793,SHA,KMG,MU5802,MU,0,64,CES5802,CES
34577de6,780E85,109,12900,332,,B738,B-6249,1710304790,KMG,SHA,MU5805,MU,0,-1472,CES5805,CES
3457a338,780DB5,66,31100,528,,B738,B-1788,1710304795,KMG,SHA,MU5807,MU,0,0,CES5807,CES
3457adbb,7802A1,272,20425,268,,B737,B-5231,1710304793,KMG,TCZ,MU5814,MU,0,3072,CES5814,CES
345797dc,781595,187,16525,336,,B738,B-207L,1710304799,CTU,KMG,MU5844,MU,0,64,CES5844,CES
3457ad2c,780DB6,21,23725,379,,B738,B-1789,1710304796,KMG,TFU,MU5847,MU,0,2880,CES5847,CES
34579a78,780650,358,13975,326,,B738,B-5515,1710304795,KMG,CKG,MU5865,MU,0,-1088,CES5865,CES
3457a165,780DB9,238,30100,394,,B738,B-1792,1710304799,HFE,KMG,MU5870,MU,0,0,CES5870,CES
34579fa8,780890,247,30100,358,,B738,B-7170,1710304798,WNZ,KMG,MU5880,MU,0,0,CES5880,CES
3457a1bd,781016,298,34100,406,,B738,B-7589,1710304797,ZUH,KMG,MU5890,MU,0,0,CES5890,CES
34579896,78009D,316,34100,406,,A333,B-8967,1710304795,PVG,SVO,MU591,MU,0,0,CES591,CES
345781fa,781541,215,32075,390,,A20N,B-303E,1710304795,PVG,HAN,MU6011,MU,0,0,CES6011,CES
34579892,7816E9,252,30050,375,,A20N,B-308Y,1710304796,PVG,XIY,MU6158,MU,0,-64,CES6158,CES
3457a6d1,7809BE,357,10300,300,,A321,B-9905,1710304795,CAN,XIY,MU6206,MU,0,2240,CES6206,CES
3457a413,780EDA,244,31625,372,,A320,B-8276,1710304793,PKX,TFU,MU6282,MU,0,1792,CES6282,CES
34577bdf,781F44,263,23575,355,,A20N,B-32DZ,1710304795,PVG,XIY,MU6295,MU,0,0,CES6295,CES
3457aa12,780D98,121,30800,472,,A319,B-6471,1710304795,KRY,XIY,MU6296,MU,0,0,CES6296,CES
3457a03e,780094,357,34800,413,,A333,B-6095,1710304795,CAN,PKX,MU6304,MU,0,1344,CES6304,CES
3457ad76,781C52,236,12150,270,,A20N,B-325V,1710304711,BAR,PVG,MU6320,MU,0,2496,CES6320,CES
3457720f,780F41,109,11800,354,,A321,B-8397,1710304799,DLC,SHA,MU6334,MU,0,0,CES6334,CES
3457a599,79A066,46,28775,488,,A321,B-2289,1710304797,HAK,PVG,MU6342,MU,0,896,CES6342,CES
34578b1f,780E3C,322,30100,401,,A321,B-8232,1710304799,PVG,DSN,MU6349,MU,0,64,CES6349,CES
3457a215,781DA6,160,25450,418,,A20N,B-329N,1710304791,YNT,PVG,MU6352,MU,0,960,CES6352,CES
3457af6d,7820BB,230,4450,166,,A20N,B-32GN,1710304796,CGQ,SHA,MU6354,MU,0,1472,CES6354,CES
3457ac6b,780723,345,0,0,,A320,B-6760,1710304723,PVG,XAI,MU6381,MU,1,0,CES6381,CES
345756de,780B2C,269,10300,205,,B738,B-5839,1710304799,CAN,LHW,MU6391,MU,0,-832,CES6391,CES
3457a1c4,78185E,23,31125,478,,A20N,B-30D2,1710304795,ZHA,HFE,MU6410,MU,0,64,CES6410,CES
3457aa83,7803E9,26,17700,390,,A320,B-6333,1710304797,HFE,WEH,MU6413,MU,0,0,CES6413,CES
345794fa,79A04C,113,27675,486,,A320,B-6002,1710304799,XNN,HFE,MU6472,MU,0,-832,CES6472,CES
34575efb,781DA9,215,12625,268,,A20N,B-329L,1710304791,HGH,KMG,MU6479,MU,0,0,CES6479,CES
3457a1be,780CA0,32,22600,430,,A320,B-1860,1710304797,SWA,NGB,MU6490,MU,0,0,CES6490,CES
34579de9,78185C,7,26600,452,,A20N,B-30D0,1710304799,WUH,TAO,MU6494,MU,0,0,CES6494,CES
345794e6,78122B,234,18700,372,,A320,B-8858,1710304799,TAO,KHN,MU6495,MU,0,-64,CES6495,CES
34579dd6,780852,70,29100,537,,A320,B-6870,1710304791,KMG,HYN,MU6554,MU,0,-64,CES6554,CES
34578a92,780557,70,5675,262,,A320,B-6559,1710304763,KWE,HGH,MU6564,MU,0,-1088,CES6564,CES
3457aea4,780B7C,222,0,3,,A320,B-9973,1710304724,YNT,DYG,MU6579,MU,1,0,CES6579,CES
3457864c,7819F2,358,27625,399,,A20N,B-320N,1710304799,KMG,XNN,MU6595,MU,0,0,CES6595,CES
34577744,780721,236,12250,238,,A320,B-6758,1710304711,WUH,XNN,MU6631,MU,0,-704,CES6631,CES
3457788a,79A04E,190,15700,280,,A320,B-6005,1710304786,NGB,KWE,MU6637,MU,0,-64,CES6637,CES
3457990b,780DE4,27,31100,446,,A321,B-1679,1710304798,CTU,PKX,MU6644,MU,0,64,CES6644,CES
345793b4,781E3E,198,36125,432,,A20N,B-32C3,1710304797,PKX,CTU,MU6645,MU,0,0,CES6645,CES
3457a6d2,780C05,20,20075,449,,A320,B-1815,1710304793,HFE,CGQ,MU6651,MU,0,896,CES6651,CES
345790ed,780FEE,48,31075,486,,A321,B-8573,1710304795,CKG,PKX,MU6682,MU,0,0,CES6682,CES
34578e08,78069C,317,21700,411,,A320,B-6715,1710304798,HFE,TFU,MU6696,MU,0,0,CES6696,CES
34579347,780FF9,38,37100,512,,B738,B-7966,1710304797,KMG,DAT,MU6706,MU,0,-64,CES6706,CES
3457a84f,78194E,210,25600,458,,A20N,B-30FF,1710304791,NBS,PVG,MU6736,MU,0,0,CES6736,CES
34577e5b,7814DA,313,36100,391,,B738,B-205X,1710304799,KMG,URC,MU6835,MU,0,0,CES6835,CES
34579269,78078A,339,22600,402,,A320,B-6797,1710304799,SQJ,TAO,MU6857,MU,0,0,CES6857,CES
34579408,780CD8,230,32100,368,,B738,B-1703,1710304791,PVG,ZUH,MU6865,MU,0,0,CES6865,CES
345794f3,7807D5,3,39100,438,,A332,B-6537,1710304793,SZX,PKX,MU6908,MU,0,0,CES6908,CES
34579fd8,7807D4,183,27600,442,,A320,B-6832,1710304799,HET,KMG,MU6927,MU,0,0,CES6927,CES
34579cdc,781235,12,32100,465,,B738,B-1320,1710304797,SYX,TYN,MU6938,MU,0,0,CES6938,CES
34579844,780FE7,236,34125,376,,A320,B-8556,1710304796,PVG,WMT,MU6973,MU,0,0,CES6973,CES
3457a182,7805EF,199,27600,415,,B738,B-5492,1710304798,TYN,KMG,MU6975,MU,0,0,CES6975,CES
3455f822,780ADA,277,36000,394,,A332,B-5926,1710304792,PVG,IST,MU703,MU,0,0,CES703,CES
3456b461,781684,113,37000,518,,A359,B-307Y,1710304796,MAD,PVG,MU710,MU,0,0,CES710,CES
345791cd,780851,99,39000,523,,A332,B-6546,1710304795,SYD,AKL,MU711,MU,0,0,CES711,CES
34574a00,7809B9,303,36000,469,,A332,B-5921,1710304799,BNE,PVG,MU716,MU,0,0,CES716,CES
34579e6f,7808E8,250,28000,394,,A321,B-6923,1710304796,NRT,PVG,MU728,MU,0,0,CES728,CES
34579706,781018,66,29000,490,,B738,B-7599,1710304798,PVG,KIX,MU747,MU,0,0,CES747,CES
3457966c,780F92,45,33075,512,,A320,B-8497,1710304795,HKG,NKG,MU766,MU,0,0,CES766,CES
34579d28,780CD7,309,35850,396,,B738,B-1702,1710304797,SZX,KMG,MU7678,MU,0,-1088,CES7678,CES
3457a166,780F3D,317,30050,427,,B77W,B-7349,1710304796,PVG,AMS,MU771,MU,0,192,CES771,CES
34563eba,780F3A,92,28800,526,,B77W,B-7347,1710304797,AMS,PVG,MU772,MU,0,-2048,CES772,CES
3457a513,7814D5,254,29975,374,,A20N,B-302H,1710304795,NRT,NKG,MU776,MU,0,64,CES776,CES
3457aa84,780C4D,343,0,12,,A332,B-5949,1710304723,PVG,FCO,MU787,MU,1,0,CES787,CES
3456632d,781581,125,37100,523,,A359,B-304D,1710304798,FCO,PVG,MU788,MU,0,0,CES788,CES
34578618,780C51,110,35000,539,,A321,B-1838,1710304795,PKX,HND,MU789,MU,0,0,CES789,CES
34577a43,7808E7,347,38000,508,,A332,B-5903,1710304796,SYD,NKG,MU792,MU,0,0,CES792,CES
34579711,79A075,88,22300,468,,A320,B-2413,1710304795,YNJ,ICN,MU891,MU,0,-2240,CES891,CES
34574d0c,78185B,213,36000,470,,A20N,B-30CZ,1710304796,HGH,SIN,MU897,MU,0,0,CES897,CES
34577646,780D1C,252,27725,379,,A320,B-1611,1710304798,SHA,TFU,MU9189,MU,0,-1024,CES9189,CES
34578e50,780E81,194,32100,434,,B738,B-6146,1710304798,PKX,KMG,MU9455,MU,0,0,CES9455,CES
3457ad2e,780B2D,250,11725,314,,B738,B-5840,1710304711,PKX,KWE,MU9543,MU,0,960,CES9543,CES
3457a339,781580,309,34000,352,,A20N,B-304C,1710304796,NKG,LHW,MU9571,MU,0,832,CES9571,CES
34579626,7804AF,163,0,4,,B737,B-5245,1710304792,KMG,NNG,MU9601,MU,1,0,CES9601,CES
34579822,781368,30,22700,411,,B738,B-1253,1710304799,VTE,KMG,MU9604,MU,0,-1088,CES9604,CES
3457a2ba,780E84,342,35000,451,,B738,B-6149,1710304796,PNH,KMG,MU9610,MU,0,64,CES9610,CES
34579085,780D7C,310,34100,408,,B737,B-5827,1710304793,HKG,KMG,MU9624,MU,0,64,CES9624,CES
3457a553,781F46,303,21700,404,,A20N,B-32E1,1710304791,HFE,LHW,MU9656,MU,0,0,CES9656,CES
34579cd1,78136A,261,30100,339,,B738,B-1256,1710304797,YIW,KMG,MU9674,MU,0,0,CES9674,CES
345789ca,7805BC,82,29100,428,,B737,B-5259,1710304796,KMG,JNG,MU9703,MU,0,0,CES9703,CES
34575dcc,780B30,278,36100,356,,B737,B-5808,1710304791,PVG,DLU,MU9718,MU,0,0,CES9718,CES
34577eac,780C5F,67,18650,440,,B737,B-5816,1710304791,DLU,NKG,MU9721,MU,0,0,CES9721,CES
34576974,780C60,242,30100,379,,B737,B-5815,1710304782,PKX,DLU,MU9724,MU,0,0,CES9724,CES
3457a466,78092B,76,31100,502,,B737,B-5295,1710304787,LUM,CAN,MU9729,MU,0,0,CES9729,CES
34579dfb,7804B3,81,24600,494,,A321,B-6366,1710304799,CKG,WUX,MU9766,MU,0,0,CES9766,CES
34579488,78064C,201,32125,411,,A320,B-6671,1710304798,UYN,KMG,MU9769,MU,0,0,CES9769,CES
3457a92b,780CDA,24,3700,200,,A319,B-6462,1710304797,MFM,NKG,MU9798,MU,0,1664,CES9798,CES
34579cd4,780668,265,30125,401,,A320,B-6693,1710304791,CZX,TFU,MU9926,MU,0,64,CES9926,CES
3457a2f0,780659,339,26600,415,,A321,B-6668,1710304791,PVG,SHE,MU9949,MU,0,0,CES9949,CES
34579963,780301,50,33100,526,,A333,B-6085,1710304795,CAN,SHA,FM9306,FM,0,0,CSH9306,CES
345785ae,780D93,294,4675,243,,A333,B-5969,1710304763,SHA,CAN,FM9309,FM,0,-768,CSH9309,CES
3457a781,78122F,349,31100,470,,A333,B-8862,1710304799,SYX,PKX,KN5886,KN,0,0,CUA5886,CES
34579fdf,7812D2,239,23600,373,,A320,B-1032,1710304791,TNA,KWL,GT1014,GT,0,64,CGH1014,CGH
3457a3bc,781301,359,26600,428,,A320,B-1039,1710304799,KWL,LYA,GT1023,GT,0,0,CGH1023,CGH
34579dea,78145D,172,33100,455,,B738,B-1163,1710304803,URC,XIY,9H6008,9H,0,0,CGN6008,CGN
34578b10,7811D4,255,30100,347,,B738,B-1482,1710304787,NGB,KWE,9H6032,9H,0,0,CGN6032,CGN
3457948d,7BB12E,85,17500,409,,B738,B-5115,1710304799,YIH,WNZ,9H8327,9H,0,-1792,CGN8327,CGN
34577972,7BB12F,183,17700,401,,B738,B-5116,1710304795,TGO,XIY,9H8352,9H,0,128,CGN8352,CGN
3457a414,7811DB,232,15050,359,,B738,B-1483,1710304799,HGH,KWE,9H8466,9H,0,2944,CGN8466,CGN
3457aadb,781E15,239,27600,388,,A20N,B-32AT,1710304791,PKX,KWE,GY7102,GY,0,0,CGZ7102,CGZ
34579cd6,7817CD,247,27600,383,,A20N,B-30AS,1710304792,HGH,KWE,GY7112,GY,0,0,CGZ7112,CGZ
3457842e,7810A7,256,14475,328,,E190,B-3242,1710304791,HIA,CKG,GY7177,GY,0,-2368,CGZ7177,CGZ
34578ff2,7810A5,258,25600,382,,E190,B-3240,1710304793,TNA,YBP,GY7232,GY,0,0,CGZ7232,CGZ
34578b0d,781D9A,296,32100,340,,A20N,B-329J,1710304795,YIW,TFU,GY7250,GY,0,0,CGZ7250,CGZ
3457ad4a,781C75,177,16600,395,,A20N,B-326E,1710304792,CKG,LUM,GY7260,GY,0,2368,CGZ7260,CGZ
345792ff,78162B,303,17700,336,,A20N,B-306U,1710304795,FOC,WUH,PN6220,PN,0,64,CHB6220,CHB
34577fad,781ACE,23,1650,152,,A321,B-321S,1710304795,SYX,KHN,PN6231,PN,0,-768,CHB6231,CHB
3457a67b,78068E,277,27600,398,,A319,B-6412,1710304796,CKG,LXA,PN6271,PN,0,0,CHB6271,CHB
34579897,78068F,311,34100,371,,A319,B-6413,1710304798,CGO,GOQ,PN6293,PN,0,0,CHB6293,CHB
3457a787,78079F,249,25000,369,,A320,B-6811,1710304799,NGB,CSX,PN6304,PN,0,2944,CHB6304,CHB
34578cd7,780E9B,11,24600,462,,A320,B-8110,1710304798,HAK,HFE,PN6316,PN,0,64,CHB6316,CHB
345796a6,78162C,104,0,0,,A20N,B-306T,1710304725,PVG,CKG,PN6374,PN,1,0,CHB6374,CHB
34578179,78123F,20,24375,440,,A320,B-8892,1710304796,KMG,CGO,PN6378,PN,0,1216,CHB6378,CHB
3457576f,7814CE,282,32075,416,,A20N,B-302F,1710304791,CKG,KRL,PN6387,PN,0,64,CHB6387,CHB
34574c45,780CCA,282,34125,425,,A320,B-9969,1710304795,CGO,KRL,PN6389,PN,0,-64,CHB6389,CHB
3457a0c9,780F51,198,27600,448,,A320,B-8422,1710304798,TYN,CKG,PN6396,PN,0,0,CHB6396,CHB
3457a90e,780726,180,0,0,,A320,B-6765,1710304724,HFE,,PN6547,PN,1,0,CHB6547,CHB
34571e12,781553,284,0,17,,B38M,B-206Q,1710304797,PEK,BKK,HU429,HU,1,0,CHH429,CHH
34566213,780D14,229,38000,466,,A332,B-5963,1710304792,PEK,BER,HU489,HU,0,0,CHH489,CHH
345668f4,780BDF,230,40000,494,,B788,B-2739,1710304798,PEK,BRU,HU491,HU,0,0,CHH491,CHH
345789de,781316,359,37100,422,,B738,B-1213,1710304799,SYX,TYN,HU6315,HU,0,0,CHH6315,CHH
34577a53,780DD4,35,24600,465,,B738,B-1793,1710304799,XMN,SHE,HU7047,HU,0,-64,CHH7047,CHH
345796a9,780FF0,31,24600,447,,B738,B-7886,1710304799,HAK,WUH,HU7063,HU,0,0,CHH7063,CHH
34577e25,780D30,185,10325,288,,B738,B-1735,1710304775,FOC,HAK,HU7076,HU,0,-1024,CHH7076,CHH
345784c6,780DBE,360,22600,364,,B738,B-1786,1710304791,NGB,YKH,HU7077,HU,0,0,CHH7077,CHH
3457ae46,78158C,122,14650,340,,B38M,B-207S,1710304796,KMG,HAK,HU7090,HU,0,2112,CHH7090,CHH
34577563,780DC1,226,34100,381,,A333,B-5972,1710304795,SHA,CAN,HU7132,HU,0,0,CHH7132,CHH
3457ac8b,780E2D,177,22100,408,,B738,B-6066,1710304798,CKG,CAN,HU7142,HU,0,1920,CHH7142,CHH
34579c1d,780420,221,24600,359,,B738,B-5478,1710304784,WNZ,HAK,HU7164,HU,0,-128,CHH7164,CHH
3457a9c0,7812E4,35,22850,430,,B738,B-1372,1710304798,CKG,PEK,HU7168,HU,0,1664,CHH7168,CHH
34575b21,78140F,205,8175,284,,B789,B-1132,1710304799,PEK,SYX,HU7179,HU,0,-1408,CHH7179,CHH
3457ad20,7811F5,85,20700,440,,B738,B-1495,1710304799,,,,,0,0,CHH7185,CHH
3457a77e,780DD7,32,31100,489,,B738,B-1796,1710304799,KWE,PEK,HU7190,HU,0,0,CHH7190,CHH
34579b03,7811EF,90,29100,470,,B738,B-1489,1710304797,LHW,PEK,HU7198,HU,0,-64,CHH7198,CHH
34577cc3,780BE2,95,33100,535,,B738,B-1928,1710304791,KMG,CAN,HU7208,HU,0,0,CHH7208,CHH
3457735a,78150F,359,9675,231,,B738,B-206G,1710304715,CAN,TNA,HU7209,HU,0,-1088,CHH7209,CHH
345780d7,780B60,181,21700,378,,B738,B-5855,1710304795,TYN,CAN,HU7250,HU,0,-64,CHH7250,CHH
3457af01,780B5E,143,7975,273,,B738,B-5852,1710304793,DLC,DOY,HU7260,HU,0,3136,CHH7260,CHH
34578b83,780DD1,247,25600,402,,B738,B-1795,1710304799,AQG,HAK,HU7274,HU,0,0,CHH7274,CHH
345794ef,7816B3,344,27600,436,,B789,B-20AL,1710304799,HGH,PEK,HU7278,HU,0,64,CHH7278,CHH
34577f2a,781590,201,38100,387,,A333,B-304K,1710304794,PEK,KWE,HU7289,HU,0,0,CHH7289,CHH
34579961,780DCF,215,30100,410,,B738,B-1502,1710304797,CSX,HAK,HU7318,HU,0,0,CHH7318,CHH
3457a280,7812EA,282,18700,332,,B738,B-1386,1710304797,PVG,SYX,HU7322,HU,0,576,CHH7322,CHH
34579b07,780DD6,52,31100,520,,B738,B-1505,1710304797,CAN,PVG,HU7331,HU,0,-64,CHH7331,CHH
34575a8f,7800E8,359,11750,260,,A333,B-5935,1710304799,SYX,TNA,HU7333,HU,0,-640,CHH7333,CHH
3457abed,7806B5,235,22200,385,,A333,B-6520,1710304797,PEK,CSX,HU7335,HU,0,1920,CHH7335,CHH
3457aade,78157D,353,12900,346,,B789,B-207J,1710304799,CAN,CKG,HU7341,HU,0,2368,CHH7341,CHH
3457888d,78073A,345,9225,272,,B738,B-5581,1710304799,HAK,CKG,HU7371,HU,0,-960,CHH7371,CHH
34577d34,7808A3,155,2875,167,,B738,B-5662,1710304763,HGH,SZX,HU7394,HU,0,0,CHH7394,CHH
345792a5,78150E,46,20800,417,,B738,B-206F,1710304799,HAK,CSX,HU7417,HU,0,-960,CHH7417,CHH
345798ce,7807B3,268,25600,377,,B738,B-5611,1710304799,NKG,CKG,HU7426,HU,0,-64,CHH7426,CHH
34579d81,7811F2,285,25600,364,,B738,B-1490,1710304797,HGH,TYN,HU7434,HU,0,64,CHH7434,CHH
3457a4a7,78110A,4,33000,470,,B738,B-7378,1710304794,SIN,HAK,HU748,HU,0,0,CHH748,CHH
34576c91,7812EE,25,33100,468,,B38M,B-1388,1710304791,HAK,PEK,HU7481,HU,0,0,CHH7481,CHH
3457735d,780BE1,183,30100,446,,B738,B-1927,1710304799,PEK,HAK,HU7482,HU,0,0,CHH7482,CHH
3457abff,78140D,257,22550,360,,B738,B-1131,1710304799,HRB,TGO,HU7484,HU,0,2752,CHH7484,CHH
34579a85,780EF9,221,27600,417,,B738,B-7172,1710304799,UYN,TFU,HU7486,HU,0,0,CHH7486,CHH
345790ff,780FFD,62,9650,213,,B738,B-7619,1710304791,XIY,TNA,HU7523,HU,0,0,CHH7523,CHH
34578df7,781555,358,37100,447,,A333,B-303C,1710304791,SYX,HRB,HU7527,HU,0,64,CHH7527,CHH
3457a851,78001B,184,24600,430,,B738,B-5372,1710304799,TNA,,HU7541,HU,0,0,CHH7541,CHH
