id,icao_24bit,heading,altitude,ground_speed,squawk,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao
3457917c,781603,199,25600,395,,A20N,B-305Y,1710302781,HFE,BAR,MU5172,MU,0,0,CES5172,CES
34579242,7807D1,233,24600,414,,A320,B-6829,1710302779,PKX,KHN,MU5174,MU,0,0,CES5174,CES
34578371,79A047,109,20700,419,,A320,B-2229,1710302781,PKX,NGB,MU5178,MU,0,0,CES5178,CES
3457875e,7808ED,284,30100,396,,A320,B-6929,1710302783,CGO,LHW,MU5181,MU,0,0,CES5181,CES
34577ade,78045F,353,30100,392,,A321,B-6345,1710302783,HGH,PKX,MU5194,MU,0,64,CES5194,CES
34578cd0,781229,320,20725,353,,A320,B-8856,1710302763,HRB,JGD,MU5197,MU,0,0,CES5197,CES
34579294,781DE8,81,35075,569,,A20N,B-32AC,1710302777,LZH,PVG,MU5204,MU,0,-64,CES5204,CES
34577654,7809B8,82,33000,549,,A332,B-5920,1710302782,PVG,NRT,MU521,MU,0,0,CES521,CES
34579482,780FEB,45,24600,422,,A321,B-8570,1710302779,CAN,HGH,MU5212,MU,0,0,CES5212,CES
3457443d,780ADB,245,20400,347,,A320,B-9921,1710302783,XMN,KMG,MU5221,MU,0,-1024,CES5221,CES
345760f3,781DE5,329,3550,152,,A359,B-32A8,1710302780,PVG,NRT,MU523,MU,0,-896,CES523,CES
3457a0ab,781509,36,14800,370,,B738,B-205Y,1710302780,TFU,TYN,MU5234,MU,0,64,CES5234,CES
34579f0d,78108B,151,19650,454,,A321,B-8651,1710302783,TAO,NGB,MU5243,MU,0,448,CES5243,CES
3457780d,7804B4,122,32975,533,,A321,B-6367,1710302781,PKX,KIX,MU525,MU,0,0,CES525,CES
345757ef,781B26,254,20925,339,,A20N,B-322J,1710302783,PVG,BHY,MU5265,MU,0,-1024,CES5265,CES
3457727b,781F80,45,4075,256,,A20N,B-32EP,1710302782,PVG,OKJ,MU527,MU,0,-960,CES527,CES
34579358,780CA4,14,22600,405,,A320,B-1865,1710302780,CAN,HFE,MU5288,MU,0,0,CES5288,CES
345769ec,7812B4,348,1950,122,,A320,B-1028,1710302780,PVG,NGO,MU529,MU,0,-768,CES529,CES
345798dd,780FEA,219,30075,390,,A321,B-8559,1710302783,SHA,CAN,MU5303,MU,0,-64,CES5303,CES
34578307,781EB7,4,33100,457,,A359,B-32CZ,1710302772,CAN,SHA,MU5306,MU,0,0,CES5306,CES
34579ddc,7805BB,284,0,9,,A320,B-6600,1710302723,CAN,TFU,MU5322,MU,1,0,CES5322,CES
34578613,78108D,355,6574,231,,A321,B-8653,1710302775,CSX,SHA,MU5324,MU,0,0,CES5324,CES
34574bb0,780B34,322,34100,423,,A332,B-5931,1710302780,PVG,LHR,MU533,MU,0,0,CES533,CES
34577207,78045E,358,4175,196,,A333,B-6100,1710302781,SZX,SHA,MU5334,MU,0,-960,CES5334,CES
3457755a,78045D,265,9100,214,,A332,B-6099,1710302780,SHA,SZX,MU5335,MU,0,-1344,CES5335,CES
34578454,780850,52,33100,534,,A332,B-6543,1710302779,SZX,SHA,MU5336,MU,0,-64,CES5336,CES
345796ae,78108C,37,31100,462,,A321,B-8652,1710302780,SZX,SHA,MU5338,MU,0,0,CES5338,CES
345791d6,780EBF,338,24600,423,,A320,B-8119,1710302779,HSN,YNT,MU5369,MU,0,0,CES5369,CES
34576aaf,7802FF,32,3500,192,,A332,B-6082,1710302782,SHA,HND,MU537,MU,0,-576,CES537,CES
345784c2,781D38,93,20275,448,,A20N,B-327X,1710302777,AKA,PVG,MU5376,MU,0,-1216,CES5376,CES
3457896c,78132E,5,22600,432,,A320,B-1035,1710302783,HGH,YNT,MU5381,MU,0,0,CES5381,CES
34575ca7,7804B1,153,2525,168,,A333,B-6506,1710302759,PKX,SZX,MU5391,MU,0,-832,CES5391,CES
34578903,78134D,94,7400,247,,B738,B-1235,1710302781,CGO,SHA,MU5396,MU,0,-704,CES5396,CES
3457879a,780B81,192,7325,263,,B738,B-5858,1710302772,WUH,FOC,MU5399,MU,0,-1152,CES5399,CES
345747ac,780EBC,202,0,18,,A321,B-8165,1710302745,SHA,CTU,MU5403,MU,1,0,CES5403,CES
34575a8c,780560,317,30100,408,,B77W,B-2002,1710302782,PVG,CTU,MU5405,MU,0,0,CES5405,CES
34576aed,781FF7,127,2050,178,,A359,B-32FQ,1710302780,CTU,SHA,MU5406,MU,0,-640,CES5406,CES
34573dfa,781336,234,38000,470,,A333,B-1049,1710302782,PVG,BKK,MU541,MU,0,0,CES541,CES
34577480,780F44,260,21700,379,,A321,B-8406,1710302783,SHA,CKG,MU5425,MU,0,0,CES5425,CES
34577796,78071E,263,34100,330,,A321,B-6755,1710302780,PVG,CKG,MU5427,MU,0,0,CES5427,CES
34579e95,781931,271,21700,369,,A20N,B-30ES,1710302780,SHA,HET,MU5459,MU,0,0,CES5459,CES
34576c0f,78195F,195,38100,451,,A359,B-30FM,1710302781,PVG,SYX,MU5468,MU,0,0,CES5468,CES
34579f1c,780D19,59,23825,470,,A320,B-1607,1710302778,KMG,KHN,MU5470,MU,0,1152,CES5470,CES
34579cd3,7817D1,232,30100,372,,A20N,B-30AW,1710302779,HFE,KMG,MU5489,MU,0,64,CES5489,CES
34579740,781228,75,19125,349,,A320,B-8855,1710302780,CTU,HGH,MU5495,MU,0,1984,CES5495,CES
34578426,780602,23,8825,238,,A320,B-6636,1710302783,ICN,YNT,MU550,MU,0,-768,CES550,CES
3456a687,780561,121,35000,537,,B77W,B-2005,1710302780,LHR,PVG,MU552,MU,0,0,CES552,CES
345799cf,7802A4,63,27275,499,,A321,B-2420,1710302783,TAO,DQA,MU5529,MU,0,1152,CES5529,CES
3455d35a,780D9F,224,21925,420,,B77W,B-2023,1710302779,PVG,CDG,MU553,MU,0,-1920,CES553,CES
34578983,79A062,33,0,8,,A320,B-6013,1710302731,XIY,DSN,MU5551,MU,1,0,CES5551,CES
3457872c,781464,338,22600,408,,A20N,B-300R,1710302783,PVG,TAO,MU5589,MU,0,0,CES5589,CES
34577184,781232,12,24600,384,,B738,B-1317,1710302779,PVG,SHE,MU5601,MU,0,0,CES5601,CES
34574666,781EB8,325,38000,493,,A359,B-32D0,1710302768,SYD,PVG,MU562,MU,0,0,CES562,CES
34579894,780FF7,187,25600,432,,A321,B-8575,1710302775,DLC,PVG,MU5624,MU,0,0,CES5624,CES
3457843f,781B3B,161,1675,157,,A20N,B-322Q,1710302779,KOW,PVG,MU5632,MU,0,0,CES5632,CES
3457905a,781C4F,324,27600,427,,A20N,B-325S,1710302783,SHA,TSN,MU5643,MU,0,0,CES5643,CES
3457947e,780C9F,210,30100,407,,A320,B-1859,1710302779,NGB,ZUH,MU5649,MU,0,-64,CES5649,CES
34575377,780B35,165,8900,251,,A321,B-9947,1710302781,PVG,FOC,MU5662,MU,0,-704,CES5662,CES
34578aff,78159F,220,21700,351,,B738,B-207X,1710302782,SHA,XMN,MU5665,MU,0,0,CES5665,CES
3457830b,780B36,41,33100,443,,A320,B-9941,1710302783,DLC,LDS,MU5667,MU,0,0,CES5667,CES
34575dd0,781101,197,28000,481,,B77W,B-7881,1710302779,PVG,SIN,MU567,MU,0,0,CES567,CES
34579243,7817D2,95,29125,496,,A20N,B-30AX,1710302781,INC,SHA,MU5692,MU,0,64,CES5692,CES
34578226,780939,53,22325,444,,A319,B-6431,1710302779,DLC,JGD,MU5695,MU,0,1536,CES5695,CES
34575c25,781D9E,311,34075,381,,A20N,B-329A,1710302779,PVG,URC,MU5699,MU,0,0,CES5699,CES
34566d1b,780504,132,33100,510,,B77W,B-2001,1710302780,CDG,PVG,MU570,MU,0,0,CES570,CES
34579d0c,780BAB,209,30100,420,,B737,B-5809,1710302779,XIY,DLU,MU5726,MU,0,-64,CES5726,CES
345785a3,78055A,220,18025,307,,B737,B-5256,1710302783,YIH,KMG,MU5730,MU,0,-1088,CES5730,CES
34579357,7812F4,252,33700,410,,B38M,B-1383,1710302772,CAN,KMG,MU5732,MU,0,1280,CES5732,CES
3457861e,780559,97,33100,514,,B737,B-5255,1710302780,LJG,CAN,MU5741,MU,0,0,CES5741,CES
34575b92,780791,63,20700,400,,B737,B-5276,1710302780,JHG,TSN,MU5747,MU,0,0,CES5747,CES
34574966,78034A,349,22750,361,,B737,B-5820,1710302783,CAN,DIG,MU5774,MU,0,-1216,CES5774,CES
34577de6,780E85,69,33100,546,,B738,B-6249,1710302777,KMG,SHA,MU5805,MU,0,0,CES5805,CES
345797dc,781595,179,25600,417,,B738,B-207L,1710302780,CTU,KMG,MU5844,MU,0,0,CES5844,CES
34579a78,780650,47,24600,413,,B738,B-5515,1710302783,KMG,CKG,MU5865,MU,0,0,CES5865,CES
3457a165,780DB9,217,9800,281,,B738,B-1792,1710302783,HFE,KMG,MU5870,MU,0,3264,CES5870,CES
34579fa8,780890,291,19700,377,,B738,B-7170,1710302778,WNZ,KMG,MU5880,MU,0,0,CES5880,CES
3457a1bd,781016,253,7325,238,,B738,B-7589,1710302779,ZUH,KMG,MU5890,MU,0,2880,CES5890,CES
34579896,78009D,281,14700,356,,A333,B-8967,1710302778,PVG,SVO,MU591,MU,0,1856,CES591,CES
34579766,780D7B,85,22600,456,,B737,B-5826,1710302783,LUM,KMG,MU5980,MU,0,0,CES5980,CES
345781fa,781541,233,30100,376,,A20N,B-303E,1710302783,PVG,HAN,MU6011,MU,0,0,CES6011,CES
34579892,7816E9,163,3750,183,,A20N,B-308Y,1710302775,PVG,XIY,MU6158,MU,0,576,CES6158,CES
34577bdf,781F44,310,30100,392,,A20N,B-32DZ,1710302779,PVG,XIY,MU6295,MU,0,-128,CES6295,CES
3457a03e,780094,284,0,0,,A333,B-6095,1710302745,CAN,PKX,MU6304,MU,1,0,CES6304,CES
3457720f,780F41,239,31100,368,,A321,B-8397,1710302775,DLC,SHA,MU6334,MU,0,0,CES6334,CES
34578b1f,780E3C,270,30125,375,,A321,B-8232,1710302780,PVG,DSN,MU6349,MU,0,0,CES6349,CES
3457a215,781DA6,222,0,0,,A20N,B-329N,1710302741,YNT,PVG,MU6352,MU,1,0,CES6352,CES
345756de,780B2C,22,32100,452,,B738,B-5839,1710302775,CAN,LHW,MU6391,MU,0,-64,CES6391,CES
34578752,780935,199,11800,292,,A320,B-6951,1710302778,KHN,ZUH,MU6415,MU,0,-64,CES6415,CES
34577eb7,78189B,250,0,0,,A20N,B-30DK,1710302745,JJN,PVG,MU6446,MU,1,-64,CES6446,CES
34577ae4,7809C1,230,11400,290,,A319,B-6439,1710302783,CHG,PVG,MU6448,MU,0,-832,CES6448,CES
345794fa,79A04C,125,29100,487,,A320,B-6002,1710302779,XNN,HFE,MU6472,MU,0,0,CES6472,CES
34575efb,781DA9,251,30100,396,,A20N,B-329L,1710302781,HGH,KMG,MU6479,MU,0,0,CES6479,CES
34579de9,78185C,23,20700,460,,A20N,B-30D0,1710302783,WUH,TAO,MU6494,MU,0,0,CES6494,CES
345794e6,78122B,201,31125,404,,A320,B-8858,1710302780,TAO,KHN,MU6495,MU,0,0,CES6495,CES
34579dd6,780852,57,25400,497,,A320,B-6870,1710302778,KMG,HYN,MU6554,MU,0,1088,CES6554,CES
34578a92,780557,68,29100,538,,A320,B-6559,1710302781,KWE,HGH,MU6564,MU,0,-64,CES6564,CES
34579168,780CA1,61,10850,350,,A320,B-1861,1710302783,WUH,HGH,MU6568,MU,0,-768,CES6568,CES
34576376,780B39,257,5525,205,,A320,B-9945,1710302767,YNT,DYG,MU6579,MU,0,-448,CES6579,CES
3457864c,7819F2,11,32125,419,,A20N,B-320N,1710302780,KMG,XNN,MU6595,MU,0,0,CES6595,CES
34577db6,79A046,151,7600,292,,A320,B-2228,1710302780,TYN,HGH,MU6627,MU,0,-64,CES6627,CES
34577744,780721,282,30100,397,,A320,B-6758,1710302783,WUH,XNN,MU6631,MU,0,0,CES6631,CES
3457788a,79A04E,255,23600,400,,A320,B-6005,1710302775,NGB,KWE,MU6637,MU,0,-64,CES6637,CES
3457990b,780DE4,29,11750,353,,A321,B-1679,1710302780,CTU,PKX,MU6644,MU,0,2240,CES6644,CES
345793b4,781E3E,244,23600,390,,A20N,B-32C3,1710302781,PKX,CTU,MU6645,MU,0,0,CES6645,CES
345790ed,780FEE,44,31125,475,,A321,B-8573,1710302780,CKG,PKX,MU6682,MU,0,0,CES6682,CES
34578e08,78069C,261,25600,416,,A320,B-6715,1710302779,HFE,TFU,MU6696,MU,0,0,CES6696,CES
34579347,780FF9,8,35100,461,,B738,B-7966,1710302780,KMG,DAT,MU6706,MU,0,64,CES6706,CES
3457839a,780669,101,20250,468,,A320,B-6695,1710302783,TFU,CAN,MU6831,MU,0,-1856,CES6831,CES
34577e5b,7814DA,331,36100,369,,B738,B-205X,1710302775,KMG,URC,MU6835,MU,0,0,CES6835,CES
34579269,78078A,3,31125,440,,A320,B-6797,1710302778,SQJ,TAO,MU6857,MU,0,-64,CES6857,CES
34579408,780CD8,183,27025,436,,B738,B-1703,1710302783,PVG,ZUH,MU6865,MU,0,1408,CES6865,CES
34579311,781108,285,21175,375,,A321,B-8979,1710302783,XIY,LHW,MU6880,MU,0,-960,CES6880,CES
345789d5,781236,27,13650,356,,B738,B-1321,1710302775,WEH,CGQ,MU6895,MU,0,-1280,CES6895,CES
345794f3,7807D5,1,32350,466,,A332,B-6537,1710302779,SZX,PKX,MU6908,MU,0,1216,CES6908,CES
34579fd8,7807D4,187,18725,421,,A320,B-6832,1710302779,HET,KMG,MU6927,MU,0,0,CES6927,CES
34579cdc,781235,337,21800,406,,B738,B-1320,1710302783,SYX,TYN,MU6938,MU,0,1536,CES6938,CES
34577fb9,780B2B,204,13150,322,,B738,B-5838,1710302772,NGB,CAN,MU6950,MU,0,-1024,CES6950,CES
345767fc,78150A,16,31100,438,,B738,B-205Z,1710302783,HFE,HRB,MU6959,MU,0,0,CES6959,CES
34579844,780FE7,335,19700,404,,A320,B-8556,1710302780,PVG,WMT,MU6973,MU,0,0,CES6973,CES
3457a182,7805EF,299,12000,288,,B738,B-5492,1710302781,TYN,KMG,MU6975,MU,0,2432,CES6975,CES
345768e7,78119A,177,450,132,,A320,B-8565,1710302781,LHW,SHA,MU6981,MU,0,-640,CES6981,CES
34575ba3,781542,149,0,12,,A20N,B-303F,1710302782,PVG,HKG,MU701,MU,1,0,CES701,CES
3455f822,780ADA,274,36000,396,,A332,B-5926,1710302783,PVG,IST,MU703,MU,0,0,CES703,CES
3456b461,781684,117,37000,492,,A359,B-307Y,1710302781,MAD,PVG,MU710,MU,0,0,CES710,CES
345791cd,780851,108,39000,522,,A332,B-6546,1710302767,SYD,AKL,MU711,MU,0,0,CES711,CES
34574a00,7809B9,319,36000,473,,A332,B-5921,1710302771,BNE,PVG,MU716,MU,0,0,CES716,CES
34575d74,781391,162,223,118,,A20N,B-1033,1710302783,HKG,PVG,MU724,MU,0,-192,CES724,CES
34579e6f,7808E8,149,0,9,,A321,B-6923,1710302780,NRT,PVG,MU728,MU,1,0,CES728,CES
34579706,781018,74,26925,498,,B738,B-7599,1710302779,PVG,KIX,MU747,MU,0,2752,CES747,CES
3457966c,780F92,88,20200,458,,A320,B-8497,1710302781,HKG,NKG,MU766,MU,0,2496,CES766,CES
34579d28,780CD7,246,24300,388,,B738,B-1702,1710302781,SZX,KMG,MU7678,MU,0,1472,CES7678,CES
34563eba,780F3A,165,35100,487,,B77W,B-7347,1710302775,AMS,PVG,MU772,MU,0,0,CES772,CES
3456632d,781581,114,37100,543,,A359,B-304D,1710302782,FCO,PVG,MU788,MU,0,0,CES788,CES
34578618,780C51,78,34950,513,,A321,B-1838,1710302781,PKX,HND,MU789,MU,0,64,CES789,CES
34577a43,7808E7,346,38000,507,,A332,B-5903,1710302780,SYD,NKG,MU792,MU,0,0,CES792,CES
34579711,79A075,175,27600,463,,A320,B-2413,1710302773,YNJ,ICN,MU891,MU,0,-128,CES891,CES
34574d0c,78185B,198,36025,467,,A20N,B-30CZ,1710302779,HGH,SIN,MU897,MU,0,0,CES897,CES
34577646,780D1C,261,34100,302,,A320,B-1611,1710302775,SHA,TFU,MU9189,MU,0,0,CES9189,CES
34578e50,780E81,244,32100,388,,B738,B-6146,1710302783,PKX,KMG,MU9455,MU,0,64,CES9455,CES
34579626,7804AF,132,24600,455,,B737,B-5245,1710302781,KMG,NNG,MU9601,MU,0,0,CES9601,CES
34579822,781368,342,29000,436,,B738,B-1253,1710302780,VTE,KMG,MU9604,MU,0,0,CES9604,CES
3457a2ba,780E84,323,0,3,,B738,B-6149,1710302739,PNH,KMG,MU9610,MU,1,0,CES9610,CES
345756d3,780F6C,211,12000,278,,B738,B-7590,1710302783,HET,KMG,MU9615,MU,0,-576,CES9615,CES
34579085,780D7C,265,32100,410,,B737,B-5827,1710302781,HKG,KMG,MU9624,MU,0,0,CES9624,CES
34579cd1,78136A,261,19800,324,,B738,B-1256,1710302783,YIW,KMG,MU9674,MU,0,832,CES9674,CES
34575989,780059,90,24675,460,,B737,B-5225,1710302783,KMG,TAO,MU9685,MU,0,-1536,CES9685,CES
345789ca,7805BC,47,33100,510,,B737,B-5259,1710302780,KMG,JNG,MU9703,MU,0,-64,CES9703,CES
34575dcc,780B30,251,36100,344,,B737,B-5808,1710302775,PVG,DLU,MU9718,MU,0,0,CES9718,CES
34577eac,780C5F,56,31100,500,,B737,B-5816,1710302783,DLU,NKG,MU9721,MU,0,-64,CES9721,CES
34576974,780C60,204,36100,392,,B737,B-5815,1710302780,PKX,DLU,MU9724,MU,0,0,CES9724,CES
34579dfb,7804B3,58,24500,440,,A321,B-6366,1710302782,CKG,WUX,MU9766,MU,0,832,CES9766,CES
34579488,78064C,194,32100,436,,A320,B-6671,1710302779,UYN,KMG,MU9769,MU,0,0,CES9769,CES
34579cd4,780668,268,17700,385,,A320,B-6693,1710302779,CZX,TFU,MU9926,MU,0,0,CES9926,CES
34576aea,780CAA,357,0,9,,A333,B-5953,1710302743,CAN,SHA,FM9304,FM,1,0,CSH9304,CES
34579963,780301,64,11275,381,,A333,B-6085,1710302780,CAN,SHA,FM9306,FM,0,1216,CSH9306,CES
345785ae,780D93,227,30100,389,,A333,B-5969,1710302779,SHA,CAN,FM9309,FM,0,-64,CSH9309,CES
3457867e,781230,343,27600,416,,A333,B-8863,1710302783,SHA,PKX,KN5738,KN,0,128,CUA5738,CES
34579fdf,7812D2,268,15375,352,,A320,B-1032,1710302795,TNA,KWL,GT1014,GT,0,1728,CGH1014,CGH
34579dea,78145D,68,26350,462,,B738,B-1163,1710302795,URC,XIY,9H6008,9H,0,1920,CGN6008,CGN
34578b10,7811D4,260,30100,343,,B738,B-1482,1710302796,NGB,KWE,9H6032,9H,0,0,CGN6032,CGN
3457948d,7BB12E,123,22600,439,,B738,B-5115,1710302796,YIH,WNZ,9H8327,9H,0,0,CGN8327,CGN
34577972,7BB12F,274,23600,392,,B738,B-5116,1710302795,TGO,XIY,9H8352,9H,0,0,CGN8352,CGN
34575dd2,78031D,183,19700,390,,B738,B-5326,1710302791,SHE,XIY,9H8368,9H,0,0,CGN8368,CGN
34579cd6,7817CD,242,9500,275,,A20N,B-30AS,1710302759,HGH,KWE,GY7112,GY,0,64,CGZ7112,CGZ
345772a4,781AD6,113,3175,180,,A20N,B-321V,1710302723,KWE,HYN,GY7113,GY,0,-768,CGZ7113,CGZ
34579bc4,78128F,66,14800,348,,E190,B-3273,1710302735,TEN,ACX,GY7222,GY,0,0,CGZ7132,CGZ
34578374,781A6B,336,17700,424,,A20N,B-320T,1710302759,HAK,YBP,GY7140,GY,0,0,CGZ7140,CGZ
34577806,780F1A,218,23600,376,,E190,B-3115,1710302759,CZX,KWE,GY7146,GY,0,-64,CGZ7146,CGZ
3457842e,7810A7,263,25600,371,,E190,B-3242,1710302759,HIA,CKG,GY7177,GY,0,0,CGZ7177,CGZ
34578ff2,7810A5,228,23600,380,,E190,B-3240,1710302759,TNA,YBP,GY7232,GY,0,0,CGZ7232,CGZ
34578b0d,781D9A,260,34100,331,,A20N,B-329J,1710302761,YIW,TFU,GY7250,GY,0,0,CGZ7250,CGZ
345792ff,78162B,346,21700,390,,A20N,B-306U,1710302779,FOC,WUH,PN6220,PN,0,0,CHB6220,CHB
34577fad,781ACE,5,17650,377,,A321,B-321S,1710302776,SYX,KHN,PN6231,PN,0,-1536,CHB6231,CHB
34579897,78068F,264,34100,368,,A319,B-6413,1710302771,CGO,GOQ,PN6293,PN,0,64,CHB6293,CHB
34578cd7,780E9B,19,27525,413,,A320,B-8110,1710302773,HAK,HFE,PN6316,PN,0,-896,CHB6316,CHB
34573d39,781ACF,354,17875,333,,A321,B-321T,1710302771,SZX,TNA,PN6333,PN,0,-1408,CHB6333,CHB
345751a1,780CC8,205,17125,347,,A320,B-1898,1710302771,TNA,SYX,PN6366,PN,0,-2432,CHB6366,CHB
345796a6,78162C,104,0,0,,A20N,B-306T,1710302743,PVG,CKG,PN6374,PN,1,0,CHB6374,CHB
34578179,78123F,309,0,2,,A320,B-8892,1710302743,KMG,CGO,PN6378,PN,1,0,CHB6378,CHB
3457576f,7814CE,261,32100,410,,A20N,B-302F,1710302779,CKG,KRL,PN6387,PN,0,0,CHB6387,CHB
34574c45,780CCA,261,34125,397,,A320,B-9969,1710302771,CGO,KRL,PN6389,PN,0,64,CHB6389,CHB
34578306,78087A,297,10950,199,,A319,B-6420,1710302771,HFE,WXN,PN6394,PN,0,-1728,CHB6394,CHB
3457a0c9,780F51,228,15500,361,,A320,B-8422,1710302777,TYN,CKG,PN6396,PN,0,2432,CHB6396,CHB
3457696e,780EF1,272,11875,318,,A320,B-8249,1710302771,NGB,CKG,PN6406,PN,0,-960,CHB6406,CHB
345784cf,7806FB,90,13575,371,,A320,B-6743,1710302774,KWE,JJN,PN6418,PN,0,-1472,CHB6418,CHB
34578f96,780BA7,305,23600,363,,A320,B-9981,1710302779,XMN,JGS,PN6424,PN,0,-64,CHB6424,CHB
3457469b,780726,45,4675,249,,A320,B-6765,1710302779,KMG,HFE,PN6547,PN,0,-512,CHB6547,CHB
34571e12,781553,179,34000,456,,B38M,B-206Q,1710302785,PEK,BKK,HU429,HU,0,0,CHH429,CHH
34566213,780D14,240,38000,432,,A332,B-5963,1710302785,PEK,BER,HU489,HU,0,0,CHH489,CHH
345668f4,780BDF,238,40000,484,,B788,B-2739,1710302784,PEK,BRU,HU491,HU,0,0,CHH491,CHH
345789de,781316,24,37100,477,,B738,B-1213,1710302783,SYX,TYN,HU6315,HU,0,0,CHH6315,CHH
34579c6b,780BE3,141,18900,357,,B738,B-1929,1710302784,NNG,HAK,HU7030,HU,0,1856,CHH7030,CHH
34577a53,780DD4,339,31100,395,,B738,B-1793,1710302783,XMN,SHE,HU7047,HU,0,64,CHH7047,CHH
345796a9,780FF0,10,24625,430,,B738,B-7886,1710302784,HAK,WUH,HU7063,HU,0,-64,CHH7063,CHH
34577e25,780D30,235,34100,399,,B738,B-1735,1710302784,FOC,HAK,HU7076,HU,0,0,CHH7076,CHH
345784c6,780DBE,358,34100,406,,B738,B-1786,1710302764,NGB,YKH,HU7077,HU,0,0,CHH7077,CHH
345745f3,7812A3,26,8450,262,,A333,B-1021,1710302783,SYX,PEK,HU7080,HU,0,-384,CHH7080,CHH
34577563,780DC1,253,20750,368,,A333,B-5972,1710302776,SHA,CAN,HU7132,HU,0,2112,CHH7132,CHH
345773d5,7805A8,224,9300,259,,B738,B-5483,1710302783,PEK,KHN,HU7143,HU,0,-960,CHH7143,CHH
34577fbd,780E2A,5,20625,306,,B738,B-6061,1710302774,SZX,NKG,HU7155,HU,0,-1024,CHH7155,CHH
34579c1d,780420,205,23625,367,,B738,B-5478,1710302785,WNZ,HAK,HU7164,HU,0,0,CHH7164,CHH
34575b21,78140F,173,37100,512,,B789,B-1132,1710302784,PEK,SYX,HU7179,HU,0,0,CHH7179,CHH
34579b03,7811EF,52,31100,477,,B738,B-1489,1710302783,LHW,PEK,HU7198,HU,0,0,CHH7198,CHH
34577cc3,780BE2,143,14425,322,,B738,B-1928,1710302782,KMG,CAN,HU7208,HU,0,2368,CHH7208,CHH
3457735a,78150F,357,25600,424,,B738,B-206G,1710302786,CAN,TNA,HU7209,HU,0,0,CHH7209,CHH
34578006,781109,200,24150,408,,B738,B-7377,1710302783,NKG,CAN,HU7214,HU,0,-1024,CHH7214,CHH
34570e7a,781062,279,18075,311,,B738,B-1548,1710302783,CAN,URC,HU7223,HU,0,-1792,CHH7223,CHH
345770e2,780D2F,352,2875,201,,B738,B-1733,1710302715,KHN,HAK,HU7226,HU,0,64,CHH7226,CHH
34577106,780EFA,295,16700,360,,B738,B-7171,1710302783,CAN,XIY,HU7227,HU,0,0,CHH7227,CHH
3457a2ec,7808A1,320,3400,167,,B738,B-5661,1710302783,PEK,XIY,HU7237,HU,0,1088,CHH7237,CHH
345780d7,780B60,183,32100,469,,B738,B-5855,1710302783,TYN,CAN,HU7250,HU,0,0,CHH7250,CHH
34576d74,7805A7,332,6600,219,,B738,B-5481,1710302782,CAN,CGO,HU7269,HU,0,-1024,CHH7269,CHH
34578b83,780DD1,200,27600,454,,B738,B-1795,1710302783,AQG,HAK,HU7274,HU,0,0,CHH7274,CHH
345794ef,7816B3,324,10050,270,,B789,B-20AL,1710302783,HGH,PEK,HU7278,HU,0,3328,CHH7278,CHH
34577f2a,781590,197,38100,440,,A333,B-304K,1710302784,PEK,KWE,HU7289,HU,0,0,CHH7289,CHH
34576c49,78110B,115,14800,306,,B738,B-7379,1710302783,PEK,FOC,HU7295,HU,0,0,CHH7295,CHH
34579961,780DCF,214,30100,401,,B738,B-1502,1710302783,CSX,HAK,HU7318,HU,0,0,CHH7318,CHH
34579b07,780DD6,64,16700,416,,B738,B-1505,1710302783,CAN,PVG,HU7331,HU,0,0,CHH7331,CHH
34575a8f,7800E8,357,23600,392,,A333,B-5935,1710302786,SYX,TNA,HU7333,HU,0,0,CHH7333,CHH
3457809c,780444,360,30100,436,,A332,B-6118,1710302779,KWE,LHW,HU7359,HU,0,0,CHH7359,CHH
34577883,781059,209,15150,326,,B738,B-1538,1710302787,JIU,HAK,HU7370,HU,0,-1216,CHH7370,CHH
3457888d,78073A,339,27125,401,,B738,B-5581,1710302783,HAK,CKG,HU7371,HU,0,-1024,CHH7371,CHH
34577d34,7808A3,217,32000,426,,B738,B-5662,1710302770,HGH,SZX,HU7394,HU,0,0,CHH7394,CHH
345792a5,78150E,12,24600,430,,B738,B-206F,1710302787,HAK,CSX,HU7417,HU,0,0,CHH7417,CHH
345798ce,7807B3,242,25100,376,,B738,B-5611,1710302784,NKG,CKG,HU7426,HU,0,832,CHH7426,CHH
34576c91,7812EE,28,33100,465,,B38M,B-1388,1710302783,HAK,PEK,HU7481,HU,0,0,CHH7481,CHH
3457735d,780BE1,183,32100,469,,B738,B-1927,1710302783,PEK,HAK,HU7482,HU,0,0,CHH7482,CHH
34579a85,780EF9,190,27600,445,,B738,B-7172,1710302783,UYN,TFU,HU7486,HU,0,64,CHH7486,CHH
345790ff,780FFD,58,26600,422,,B738,B-7619,1710302783,XIY,TNA,HU7523,HU,0,-64,CHH7523,CHH
34578df7,781555,10,37100,461,,A333,B-303C,1710302784,SYX,HRB,HU7527,HU,0,0,CHH7527,CHH
34579618,780657,166,29100,464,,B738,B-5520,1710302783,PEK,HGH,HU7577,HU,0,-64,CHH7577,CHH
3456198c,78097A,270,38000,484,,B788,B-2722,1710302784,SZX,BRU,HU759,HU,0,0,CHH759,CHH
34579c59,7815FA,317,25575,409,,B789,B-208T,1710302786,SHA,PEK,HU7606,HU,0,0,CHH7606,CHH
34578379,780461,350,30100,420,,B738,B-5375,1710302783,PVG,PEK,HU7612,HU,0,0,CHH7612,CHH
