id,icao_24bit,heading,altitude,ground_speed,squawk,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao
345742c5,780AAD,268,23275,350,,A359,B-LRJ,1710303639,KIX,HKG,CX503,CX,0,-1536,CPA503,CPA
34575825,7801AF,73,33000,575,,B773,B-HNM,1710303642,HKG,NRT,CX504,CX,0,0,CPA504,CPA
345794b6,78921B,58,33000,542,,B773,B-HNS,1710303641,HKG,KIX,CX506,CX,0,-64,CPA506,CPA
345736a9,780A17,269,38000,415,,B77W,B-KPV,1710303641,NRT,HKG,CX509,CX,0,0,CPA509,CPA
3457a148,78924D,239,0,0,,A21N,B-HPH,1710303642,FUK,HKG,CX513,CX,1,0,CPA513,CPA
345789c1,78016E,49,35000,563,,B773,B-HNF,1710303642,HKG,NRT,CX520,CX,0,0,CPA520,CPA
3457a1d4,789244,45,3825,258,,A359,B-LQF,1710303642,TPE,NGO,CX530,CX,0,1792,CPA530,CPA
3457698b,780A89,58,35000,568,,B77W,B-KQU,1710303640,HKG,NGO,CX536,CX,0,0,CPA536,CPA
345750f1,780A97,228,34000,404,,B77W,B-KQY,1710303639,HND,HKG,CX543,CX,0,0,CPA543,CPA
34574a52,780201,31,11500,257,,B77W,B-KPA,1710303642,HKG,HND,CX548,CX,0,-320,CPA548,CPA
34579238,780173,51,35000,601,,B773,B-HNK,1710303636,TPE,KIX,CX564,CX,0,-64,CPA564,CPA
34573796,78018F,247,10950,253,,A333,B-HLO,1710303640,KIX,HKG,CX567,CX,0,-576,CPA567,CPA
345794b0,780A59,43,37000,529,,A333,B-LBC,1710303642,HKG,FUK,CX588,CX,0,0,CPA588,CPA
34576f7c,780235,249,29975,454,,A333,B-LAJ,1710303641,HKG,BKK,CX615,CX,0,-1728,CPA615,CPA
3457a24c,789265,250,0,19,,A21N,B-HPO,1710303641,HKG,BKK,CX653,CX,1,0,CPA653,CPA
34576d5f,780A9B,12,40000,490,,A359,B-LRA,1710303639,SIN,HKG,CX658,CX,0,0,CPA658,CPA
34575b3a,789235,0,38000,489,,B773,B-HNV,1710303635,CGK,HKG,CX718,CX,0,0,CPA718,CPA
34577c19,789263,211,35025,468,,A21N,B-HPI,1710303642,HKG,KUL,CX723,CX,0,-64,CPA723,CPA
34574ed7,780AAC,214,20875,364,,A359,B-LRI,1710303640,HKG,SIN,CX759,CX,0,-1024,CPA759,CPA
345754d8,7801CB,0,38000,480,,A333,B-LAF,1710303643,SUB,HKG,CX780,CX,0,0,CPA780,CPA
34577df1,7801CC,185,33000,483,,B773,B-HNP,1710303639,HKG,DPS,CX785,CX,0,0,CPA785,CPA
345650dc,789218,148,39000,495,,A35K,B-LXF,1710303643,YYZ,HKG,CX805,CX,0,0,CPA805,CPA
34569b0a,789219,212,36000,483,,A35K,B-LXG,1710303635,ORD,HKG,CX807,CX,0,0,CPA807,CPA
34578e67,789217,43,31000,563,,A35K,B-LXE,1710303640,HKG,YYZ,CX828,CX,0,0,CPA828,CPA
34576341,780ABA,58,35000,584,,A359,B-LRO,1710303640,HKG,JFK,CX830,CX,0,0,CPA830,CPA
345646c7,789243,148,39000,497,,A359,B-LQC,1710303643,JFK,HKG,CX831,CX,0,0,CPA831,CPA
34569eb7,780A64,231,33000,345,,B77W,B-KQP,1710303639,YVR,HKG,CX837,CX,0,0,CPA837,CPA
3455549e,789269,181,40100,490,,A35K,B-LXP,1710303640,JFK,HKG,CX841,CX,0,-64,CPA841,CPA
34564108,78921A,79,37000,573,,A35K,B-LXH,1710303643,HKG,JFK,CX844,CX,0,0,CPA844,CPA
3455f523,780ABB,135,23225,425,,A359,B-LRP,1710303642,HKG,SFO,CX872,CX,0,-1472,CPA872,CPA
3455d7cc,780A39,95,7175,260,,B77W,B-KQG,1710303641,HKG,LAX,CX880,CX,0,-1280,CPA880,CPA
345603cd,780A5C,151,12900,285,,B77W,B-KQL,1710303640,HKG,YVR,CX888,CX,0,-1024,CPA888,CPA
345788cf,789266,312,34025,440,,A21N,B-HPP,1710303635,MNL,HKG,CX906,CX,0,64,CPA906,CPA
3457a32a,7801C6,225,0,16,,A333,B-LAA,1710303641,CEB,HKG,CX922,CX,1,0,CPA922,CPA
34579b65,780A4A,181,34100,470,,A333,B-LAX,1710303640,WUH,HKG,CX937,CX,0,64,CPA937,CPA
345767fe,789264,41,33100,515,,A21N,B-HPN,1710303640,HKG,TAO,CX954,CX,0,0,CPA954,CPA
34577c77,780A0B,318,34100,410,,A333,B-LAN,1710303640,HKG,TFU,CX986,CX,0,0,CPA986,CPA
34577c4f,78082D,157,20700,376,,A320,B-6852,1710303625,NBS,PVG,9C6136,9C,0,0,CQH6136,CQH
345784fe,7805E9,264,34100,378,,A320,B-8012,1710303623,SHA,LHW,9C6137,9C,0,0,CQH6137,CQH
3457868f,780927,109,11800,311,,A320,B-6931,1710303621,WMT,SHA,9C6178,9C,0,-64,CQH6178,CQH
34573c0e,7812C5,311,30125,381,,A320,B-1027,1710303625,NKG,LHW,9C6188,9C,0,0,CQH6188,CQH
34579c28,7809AC,227,30125,426,,A320,B-6971,1710303624,SWA,DMK,9C6193,9C,0,64,CQH6193,CQH
34578d76,7812C3,69,23800,464,,A320,B-1025,1710303625,CKG,YTY,9C6196,9C,0,-1920,CQH6196,CQH
34576e85,781166,222,14875,317,,A320,B-8581,1710303627,SJW,ZUH,9C6265,9C,0,-1536,CQH6265,CQH
345791c6,781F48,14,0,0,,A20N,B-32E3,1710303621,BKK,,9C6294,9C,1,0,CQH6294,CQH
3457656c,7812C4,157,27625,452,,A320,B-1026,1710303627,CGQ,NGB,9C6313,9C,0,0,CQH6313,CQH
3457881c,780DC7,8,22600,408,,A320,B-1670,1710303623,HRB,OHE,9C6317,9C,0,0,CQH6317,CQH
3457a734,780C64,357,6600,289,,A320,B-1839,1710303624,JJN,SJW,9C6320,9C,0,256,CQH6320,CQH
3457925d,781D05,88,26575,506,,A20N,B-327Z,1710303623,XIY,NGB,9C6335,9C,0,64,CQH6335,CQH
34578377,781498,71,29700,515,,A320,B-300Y,1710303625,PVG,KIX,9C6363,9C,0,-960,CQH6363,CQH
34575d44,7817C2,260,23600,372,,A20N,B-30AR,1710303624,CGQ,CGO,9C6412,9C,0,0,CQH6412,CQH
3457576c,780305,265,35050,400,,A320,B-6310,1710303623,PVG,TGO,9C6423,9C,0,0,CQH6423,CQH
34578eb1,781D40,76,35100,542,,A20N,B-328J,1710303625,GYS,PVG,9C6446,9C,0,0,CQH6446,CQH
345781f2,781855,309,30075,440,,A20N,B-30D3,1710303627,LHW,SHF,9C6451,9C,0,0,CQH6451,CQH
3457a3b7,7810E6,140,0,0,,A320,B-8817,1710303568,CGQ,SJW,9C6472,9C,1,0,CQH6472,CQH
345773df,7802CB,162,4750,243,,A320,B-6301,1710303623,YTY,ZUH,9C6551,9C,0,-128,CQH6551,CQH
3457861f,780DC9,73,0,2,,A320,B-1672,1710303583,NNY,PVG,9C6568,9C,1,0,CQH6568,CQH
3457a0fa,781BB6,299,34075,389,,A20N,B-324G,1710303623,LHW,AAT,9C6677,9C,0,0,CQH6677,CQH
345794df,781E7E,2,32125,444,,A20N,B-32CP,1710303609,FOC,LHW,9C6704,9C,0,0,CQH6704,CQH
345740c9,781BB5,6,23600,408,,A20N,B-324F,1710303623,PVG,LJG,9C6733,9C,0,-64,CQH6733,CQH
34575094,780083,176,6125,146,,A320,B-8346,1710303627,XMN,LHW,9C6743,9C,0,-320,CQH6743,CQH
3457606a,780304,220,34125,374,,A320,B-6309,1710303627,CGQ,KHN,9C6771,9C,0,0,CQH6771,CQH
345766fe,78085F,176,32125,442,,A320,B-6863,1710303623,SJW,BHY,9C6859,9C,0,-64,CQH6859,CQH
34579b67,781CD5,165,0,3,,A20N,B-327J,1710303579,URC,,9C6927,9C,1,0,CQH6927,CQH
34578aab,78156A,163,30000,480,,A20N,B-303U,1710303626,PVG,OKA,9C6977,9C,0,0,CQH6977,CQH
34578f8e,78061F,182,0,0,,A320,B-6667,1710303581,DLC,,9C6987,9C,1,0,CQH6987,CQH
34576aef,780DC8,284,27600,383,,A320,B-1671,1710303623,HGH,LHW,9C7088,9C,0,0,CQH7088,CQH
345799d2,780CE1,81,31050,492,,A320,B-1893,1710303625,TFU,TAO,9C7329,9C,0,-64,CQH7329,CQH
345788f6,781D3F,261,34075,405,,A20N,B-328H,1710303623,LHW,AKU,9C7395,9C,0,-64,CQH7395,CQH
345749c8,781672,35,37100,508,,A20N,B-307N,1710303624,DMK,PVG,9C7422,9C,0,-64,CQH7422,CQH
34579900,781C0A,247,27575,381,,A20N,B-325C,1710303621,NGB,CKG,9C7470,9C,0,64,CQH7470,CQH
34577e9f,7811B2,169,32000,464,,A320,B-8592,1710303624,TFU,BKK,9C7501,9C,0,-64,CQH7501,CQH
34577f39,78121E,230,19700,339,,A320,B-8700,1710303627,PKX,LHW,9C7517,9C,0,0,CQH7517,CQH
345799d4,780680,151,0,0,,A320,B-6708,1710303580,SZX,SHA,9C7520,9C,1,0,CQH7520,CQH
34579f11,780EDE,102,26600,459,,A320,B-8248,1710303625,TFU,ENH,9C7536,9C,0,-64,CQH7536,CQH
34579409,7816D1,100,24600,494,,A20N,B-308V,1710303624,LHW,YTY,9C8514,9C,0,0,CQH8514,CQH
34574442,7817A5,237,30025,456,,A20N,B-30AD,1710303626,PVG,HKT,9C8521,9C,0,0,CQH8521,CQH
34576263,78080D,209,36075,426,,A320,B-6840,1710303622,SHE,LHW,9C8553,9C,0,0,CQH8553,CQH
34574e1a,780F2B,345,27625,399,,A320,B-8370,1710303623,HGH,SJW,9C8556,9C,0,64,CQH8556,CQH
3457716a,78082C,196,0,0,,A320,B-6851,1710303596,KIX,PVG,9C8590,9C,1,0,CQH8590,CQH
3457607a,781165,81,35025,560,,A320,B-8580,1710303625,PVG,NGO,9C8601,9C,0,0,CQH8601,CQH
34578d40,780BC9,190,32125,442,,A320,B-9986,1710303623,SJW,NNG,9C8643,9C,0,0,CQH8643,CQH
34577ae5,781857,217,36125,388,,A20N,B-30D6,1710303627,SJW,SYX,9C8659,9C,0,-64,CQH8659,CQH
34578104,7810FC,21,31100,422,,A320,B-8963,1710303623,HIA,HRB,9C8671,9C,0,64,CQH8671,CQH
34579405,7810D7,208,36100,426,,A320,B-8873,1710303626,HRB,HIA,9C8672,9C,0,0,CQH8672,CQH
345764e3,780928,3,13000,264,,A320,B-6932,1710303623,NGB,HRB,9C8683,9C,0,-896,CQH8683,CQH
3457763e,780F73,29,11650,315,,A320,B-8427,1710303623,NGB,SHE,9C8696,9C,0,-576,CQH8696,CQH
34578b65,780860,315,27625,364,,A320,B-6862,1710303623,CJU,SHE,9C8708,9C,0,-192,CQH8708,CQH
34578f49,780D73,3,31100,436,,A320,B-1627,1710303627,XMN,CGQ,9C8727,9C,0,0,CQH8727,CQH
34577326,78060C,152,1550,157,,A320,B-6646,1710303623,XIY,SZX,9C8754,9C,0,-832,CQH8754,CQH
34574577,781C07,235,30000,447,,A21N,B-324Y,1710303625,PVG,BKK,9C8755,9C,0,0,CQH8755,CQH
3457a3b2,7811B1,343,7600,285,,A320,B-8590,1710303614,FOC,YTY,9C8764,9C,0,-64,CQH8764,CQH
3457933f,780D4B,27,2675,145,,A320,B-8435,1710303623,,,,,0,0,CQH8785,CQH
34577641,781D67,232,31050,380,,A20N,B-328T,1710303627,CGQ,PVG,9C8810,9C,0,-64,CQH8810,CQH
345788d1,7811B0,21,31075,438,,A320,B-8591,1710303623,XIY,SHE,9C8832,9C,0,-128,CQH8832,CQH
34575f68,781F5A,62,33100,551,,A21N,B-32E9,1710303627,CAN,SHA,9C8836,9C,0,0,CQH8836,CQH
3457a423,7809AB,252,21900,378,,A320,B-6972,1710303604,SHA,XMN,9C8837,9C,0,2176,CQH8837,CQH
345786d9,781842,299,34100,399,,A20N,B-30CN,1710303627,XIY,URC,9C8845,9C,0,0,CQH8845,CQH
3457869a,780F04,238,3600,180,,A320,B-8327,1710303624,PVG,CJU,9C8861,9C,0,-640,CQH8861,CQH
34578d10,780CE3,23,33000,466,,A320,B-1896,1710303623,MFM,PVG,9C8876,9C,0,64,CQH8876,CQH
3457921b,781A9D,211,34100,407,,A21N,B-321H,1710303626,SHA,SZX,9C8881,9C,0,64,CQH8881,CQH
34578d39,7802BA,7,31075,458,,A320,B-8347,1710303623,SYX,TSN,9C8883,9C,0,0,CQH8883,CQH
34579406,781B7D,50,33125,529,,A21N,B-323N,1710303619,SZX,SHA,9C8918,9C,0,64,CQH8918,CQH
345766fc,7807B1,33,24600,421,,A320,B-6820,1710303623,HGH,SHE,9C8919,9C,0,0,CQH8919,CQH
345779e3,78060B,230,31125,384,,A320,B-6645,1710303623,SHE,KHN,9C8923,9C,0,0,CQH8923,CQH
34579a87,7807B2,14,0,0,,A320,B-6821,1710303572,KMG,,9C8954,9C,1,0,CQH8954,CQH
34579056,781DBD,2,36075,430,,A20N,B-329U,1710303625,XMN,SJW,9C8976,9C,0,0,CQH8976,CQH
34574074,7815DD,297,34150,418,,A20N,B-305N,1710303635,CKG,AKU,OQ2015,OQ,0,0,CQN2015,CQN
34578e43,780AF3,102,29100,545,,A320,B-9932,1710303635,LUM,CAN,OQ2026,OQ,0,0,CQN2026,CQN
345794e1,780574,94,29100,498,,A319,B-6248,1710303633,DLU,CAN,OQ2040,OQ,0,0,CQN2040,CQN
3457a1a0,78051F,245,21275,362,,A319,B-6190,1710303630,HYN,SZX,OQ2065,OQ,0,1344,CQN2065,CQN
34577ae7,780C3B,317,23600,386,,A320,B-1827,1710303635,HUZ,LZO,OQ2071,OQ,0,0,CQN2071,CQN
34577680,780523,253,34100,311,,A319,B-6187,1710303635,CKG,LZY,OQ2081,OQ,0,0,CQN2081,CQN
34579e61,78195A,354,6600,214,,A21N,B-30EL,1710303631,HGH,KWE,OQ2089,OQ,0,0,CQN2089,CQN
3457455e,7815DC,169,32975,448,,A20N,B-305M,1710303634,CKG,SIN,OQ2095,OQ,0,0,CQN2095,CQN
34579a31,7815DF,241,27600,393,,A20N,B-305Q,1710303630,PKX,CKG,OQ2107,OQ,0,0,CQN2107,CQN
3457a120,7805AD,35,26025,464,,A319,B-6407,1710303631,CKG,DAT,OQ2117,OQ,0,1472,CQN2117,CQN
3457a3a1,780B8A,152,26550,480,,A320,B-9977,1710303629,CKG,CAN,OQ2317,OQ,0,640,CQN2317,CQN
34579c41,7818FA,35,31075,449,,A21N,B-30E3,1710303630,CKG,TAO,OQ2333,OQ,0,64,CQN2333,CQN
34578ebc,7818FB,287,23600,391,,A21N,B-30E8,1710303631,SZX,CKG,OQ2336,OQ,0,0,CQN2336,CQN
345775e3,78169F,197,1950,137,,A20N,B-307R,1710303623,HAK,CKG,OQ2342,OQ,0,-832,CQN2342,CQN
34578ffe,780A6A,47,33125,509,,A320,B-LPJ,1710303640,HKG,NKG,HX208,HX,0,-64,CRK208,CRK
3457a031,780A5D,224,25250,345,,A333,B-LNM,1710303641,TPE,HKG,HX253,HX,0,2688,CRK253,CRK
34575e33,780A44,184,22425,374,,A320,B-LPC,1710303641,PEK,HKG,HX305,HX,0,-1024,CRK305,CRK
34576320,780AA6,25,23600,427,,A320,B-LPP,1710303635,HKG,PKX,HX308,HX,0,-960,CRK308,CRK
3456e377,780A8F,249,36025,393,,A320,B-LPM,1710303638,NRT,HKG,HX607,HX,0,-64,CRK607,CRK
34575559,78927B,87,39000,560,,A333,B-LHG,1710303640,HKG,NRT,HX608,HX,0,0,CRK608,CRK
34574424,78928B,58,39000,539,,A333,B-LHL,1710303639,HKG,KIX,HX618,HX,0,0,CRK618,CRK
34574acd,780A7A,144,900,142,,A320,B-LPL,1710303639,HKG,ICN,HX628,HX,0,-704,CRK628,CRK
3457924d,780AA7,58,35025,515,,A320,B-LPQ,1710303639,HKG,OKA,HX658,HX,0,-64,CRK658,CRK
34574fd3,780AAE,348,1725,132,,A333,B-LNR,1710303641,HKG,NGO,HX664,HX,0,-768,CRK664,CRK
34578383,780A9E,226,36025,400,,A320,B-LPO,1710303640,OKA,HKG,HX681,HX,0,0,CRK681,CRK
34574184,780A6D,34,39000,491,,A333,B-LNP,1710303639,HKG,CTS,HX690,HX,0,-64,CRK690,CRK
3457294d,78928A,355,34550,453,,A333,B-LHJ,1710303638,DPS,HKG,HX706,HX,0,-960,CRK706,CRK
3457a55b,780A99,250,0,12,,A320,B-LPN,1710303641,HKG,BKK,HX775,HX,1,0,CRK775,CRK
3457a64e,78067A,45,15000,338,,A320,B-6700,1710303623,LZH,TFU,3U6772,3U,0,2368,,CSC
34579222,78075E,202,32125,433,,A320,B-6779,1710303623,MIG,JHG,3U3117,3U,0,0,CSC3117,CSC
34578499,780C2C,249,34100,438,,A320,B-1821,1710303623,PEK,URC,3U3119,3U,0,0,CSC3119,CSC
3457a7bb,78030F,318,3675,192,,A320,B-6843,1710303623,PEK,ZHY,3U3127,3U,0,1408,CSC3127,CSC
34579a2a,780F33,103,6675,274,,A321,B-8378,1710303615,CAN,HGH,3U3156,3U,0,576,CSC3156,CSC
34579dde,7806CA,228,23600,314,,A320,B-6732,1710303623,NGB,SYX,3U3202,3U,0,0,CSC3202,CSC
3457a1b8,781077,291,23600,410,,A320,B-8470,1710303619,CKG,URC,3U3209,3U,0,0,CSC3209,CSC
34579a26,7815B2,63,31100,525,,A321,B-304J,1710303623,TNA,CGQ,3U3233,3U,0,0,CSC3233,CSC
34577bd6,781404,359,33100,404,,A321,B-300A,1710303623,SYX,TYN,3U3243,3U,0,0,CSC3243,CSC
34578ba1,7809EE,61,26600,510,,A319,B-6442,1710303619,LZY,XIY,3U3288,3U,0,-64,CSC3288,CSC
34578ab1,7805A1,264,19700,418,,A320,B-6388,1710303623,TAO,XIY,3U3298,3U,0,0,CSC3298,CSC
34573e7d,781408,214,34075,414,,A21N,B-8598,1710303615,HRB,SYX,3U3301,3U,0,0,CSC3301,CSC
3457a346,781C8B,269,23625,378,,A20N,B-326K,1710303623,CGO,JHG,3U3347,3U,0,384,CSC3347,CSC
34579ddd,7806A9,358,23600,436,,A321,B-6718,1710303621,HAK,TSN,3U3366,3U,0,0,CSC3366,CSC
34578881,780C27,260,34100,348,,A320,B-1820,1710303619,NGB,JHG,3U3512,3U,0,0,CSC3512,CSC
34573d3c,78112D,14,0,1,,A320,B-8948,1710303621,HAK,BKK,3U3711,3U,1,0,CSC3711,CSC
34579062,781DF7,40,22600,481,,A20N,B-32AH,1710303623,VTE,KMG,3U3714,3U,0,0,CSC3714,CSC
3457935f,780735,154,32000,475,,A320,B-6772,1710303622,NNG,SGN,3U3797,3U,0,0,CSC3797,CSC
34579aff,7814B4,27,37100,520,,A359,B-301D,1710303619,TFU,PEK,3U3864,3U,0,0,CSC3864,CSC
3456147c,780B69,216,4700,222,,A333,B-5929,1710303620,TFU,CAI,3U3865,3U,0,-704,CSC3865,CSC
34577794,781C2C,239,29975,440,,A21N,B-325H,1710303620,TFU,SIN,3U3909,3U,0,0,CSC3909,CSC
34574d37,781406,24,27975,466,,A21N,B-300D,1710303611,HKT,TFU,3U3930,3U,0,-1024,CSC3930,CSC
3457666c,781D76,66,31000,510,,A21N,B-328V,1710303621,TFU,KIX,3U3963,3U,0,0,CSC3963,CSC
345780a2,780E4F,262,8750,282,,A320,B-8326,1710303623,DSN,TFU,3U6414,3U,0,64,CSC6414,CSC
34576b86,781B79,55,10575,370,,A20N,B-323L,1710303575,TFU,DLC,3U6421,3U,0,-832,CSC6421,CSC
34577797,780CE9,149,33075,476,,A320,B-1882,1710303623,URC,TFU,3U6516,3U,0,0,CSC6516,CSC
34577b4e,781DE0,298,27600,415,,A20N,B-32A5,1710303623,TFU,URC,3U6517,3U,0,0,CSC6517,CSC
3457a288,781866,76,33100,464,,A21N,B-30D8,1710303623,URC,KHG,3U3459,3U,0,0,CSC6582,CSC
34576d1a,780070,89,11450,133,,A319,B-2298,1710303615,TFU,LXA,3U6633,3U,0,-192,CSC6633,CSC
3457904e,780C2D,96,20050,367,,A319,B-6453,1710303617,LZY,TFU,3U6674,3U,0,-1600,CSC6674,CSC
345784d1,7815E8,334,12225,308,,A321,B-305T,1710303619,BHY,TFU,3U6754,3U,0,-1216,CSC6754,CSC
3457a21a,7805EA,161,26550,463,,A320,B-6621,1710303620,TFU,YLX,3U6773,3U,0,64,CSC6773,CSC
3457a042,781BE6,136,26625,497,,A21N,B-324K,1710303619,TFU,DYG,3U6781,3U,0,0,CSC6781,CSC
3457a00c,780953,224,32100,412,,A320,B-6953,1710303623,TYN,TFU,3U6846,3U,0,0,CSC6846,CSC
34577ebd,781BE8,21,3575,139,,A20N,B-324M,1710303615,LLV,TFU,3U6862,3U,0,-640,CSC6862,CSC
34578eaf,7811DE,304,27600,399,,A20N,B-8683,1710303623,WUS,TFU,3U6956,3U,0,64,CSC6956,CSC
34579d8f,780CEE,256,34100,374,,A320,B-1885,1710303621,YNZ,TFU,3U6958,3U,0,0,CSC6958,CSC
345792f6,7813FD,262,34100,338,,A321,B-1057,1710303608,CZX,TFU,3U6988,3U,0,-64,CSC6988,CSC
3457a613,780CEB,317,0,13,,A321,B-1890,1710303587,SHE,CKG,3U8038,3U,1,0,CSC8038,CSC
3457a59f,780E4E,207,5900,268,,A321,B-8328,1710303623,WHA,CKG,3U8072,3U,0,128,CSC8072,CSC
3457800e,781407,267,25600,384,,A321,B-300C,1710303623,HGH,CKG,3U8090,3U,0,0,CSC8090,CSC
345797d0,781078,253,32100,368,,A320,B-8499,1710303615,YNT,CKG,3U8125,3U,0,0,CSC8125,CSC
34577105,780CEA,49,6700,210,,A320,B-1883,1710303617,CGO,CGQ,3U8169,3U,0,-1664,CSC8169,CSC
34577198,7806AA,278,8750,270,,A320,B-6719,1710303619,HFE,CKG,3U8198,3U,0,-64,CSC8198,CSC
345779ec,7810D2,265,16800,288,,A320,B-8656,1710303618,CAN,KMG,3U8206,3U,0,-192,CSC8206,CSC
3457819d,780E53,221,7175,155,,A320,B-8329,1710303623,BZX,KMG,3U8215,3U,0,0,CSC8215,CSC
34576a22,780C28,41,9650,270,,A320,B-1818,1710303575,KMG,TNA,3U8217,3U,0,0,CSC8217,CSC
345771e8,781B42,311,30100,423,,A20N,B-322U,1710303623,XIY,URC,3U8229,3U,0,-64,CSC8229,CSC
34578f95,780DDC,69,3025,184,,A320,B-1660,1710303623,LCX,NKG,3U8235,3U,0,-768,CSC8235,CSC
34577e30,781A6C,292,36100,369,,A20N,B-320U,1710303623,XMN,KMG,3U8250,3U,0,0,CSC8250,CSC
34578ccd,781D43,261,34100,341,,A20N,B-328L,1710303619,NGB,KMG,3U8252,3U,0,0,CSC8252,CSC
34578df5,781DE1,2,31100,426,,A20N,B-32A6,1710303623,CGO,HRB,3U8287,3U,0,0,CSC8287,CSC
34579770,7811E2,232,27600,429,,A321,B-8686,1710303623,CGQ,CTU,3U8424,3U,0,0,CSC8424,CSC
34579301,780CED,275,36075,392,,A320,B-1887,1710303623,SHE,CTU,3U8468,3U,0,64,CSC8468,CSC
34579de8,780310,234,32150,426,,A321,B-6845,1710303623,HRB,CTU,3U8472,3U,0,64,CSC8472,CSC
34576c8e,780DDE,297,32100,413,,A320,B-1665,1710303623,CTU,BPL,3U8547,3U,0,0,CSC8547,CSC
34578a5d,780071,255,34100,319,,A319,B-2299,1710303623,CTU,LZY,3U8629,3U,0,0,CSC8629,CSC
34578a46,780677,292,32100,387,,A320,B-6697,1710303620,SZX,CTU,3U8702,3U,0,-64,CSC8702,CSC
345795ce,780CEF,341,27600,412,,A320,B-1886,1710303615,NNG,CTU,3U8726,3U,0,-64,CSC8726,CSC
34575777,78080B,16,7000,282,,A321,B-6838,1710303619,CAN,CKG,3U8746,3U,0,-768,CSC8746,CSC
3457a1cc,781015,298,23600,406,,A321,B-8605,1710303621,HAK,CTU,3U8752,3U,0,0,CSC8752,CSC
34578f20,780C2E,302,26775,410,,A319,B-6455,1710303617,CSX,CTU,3U8766,3U,0,-1472,CSC8766,CSC
34578441,780510,295,23600,389,,A321,B-6551,1710303621,SZX,CKG,3U8782,3U,0,0,CSC8782,CSC
34579050,780E4D,237,17025,323,,A320,B-8325,1710303623,WXN,KMG,3U8837,3U,0,-960,CSC8837,CSC
34578028,780B01,220,27575,439,,A321,B-6968,1710303620,TSN,CTU,3U8862,3U,0,64,CSC8862,CSC
34579d9c,781C2D,221,38100,459,,A359,B-325J,1710303623,PEK,CTU,3U8884,3U,0,0,CSC8884,CSC
34577416,780E50,201,11825,381,,A320,B-8323,1710303620,PEK,CTU,3U8898,3U,0,-192,CSC8898,CSC
34578812,780B68,261,34100,328,,A321,B-9936,1710303619,HGH,CTU,3U8912,3U,0,0,CSC8912,CSC
34577ae6,780375,248,34100,371,,A319,B-6171,1710303620,YNT,CTU,3U8928,3U,0,64,CSC8928,CSC
34577734,78112F,263,12775,370,,A20N,B-8949,1710303619,HFE,CTU,3U8942,3U,0,-512,CSC8942,CSC
345791db,78092F,234,28025,409,,A321,B-6899,1710303619,TNA,CTU,3U8952,3U,0,1152,CSC8952,CSC
34578175,781014,87,25925,445,,A321,B-8603,1710303623,CTU,TNA,3U8953,3U,0,-2240,CSC8953,CSC
34579b5c,7805BA,315,18575,398,,A321,B-6598,1710303610,PVG,CTU,3U8962,3U,0,1024,CSC8962,CSC
3457a145,781E30,244,21675,373,,A21N,B-32AW,1710303623,NKG,CTU,3U8990,3U,0,128,CSC8990,CSC
34578c6d,7810D4,87,29075,499,,A321,B-8658,1710303623,CTU,NKG,3U8991,3U,0,-64,CSC8991,CSC
3456c7f4,781EC1,122,35100,495,,A333,B-32D2,1710303619,BRU,TFU,3U9604,3U,0,0,CSC9604,CSC
34569ece,7816BE,116,37100,509,,A332,B-308Q,1710303623,BUD,TFU,3U9814,3U,0,0,CSC9814,CSC
34576ca7,7817A2,27,35975,488,,B789,B-20D8,1710303627,SIN,PVG,MU546,MU,0,0,CES546,CSH
3457a0fe,780D2D,207,27600,436,,B738,B-1720,1710303623,CGQ,PVG,MU5698,MU,0,0,CES5698,CSH
3456f0a4,7816A2,323,37800,454,,B789,B-20AJ,1710303611,MEL,PVG,MU738,MU,0,0,CES738,CSH
3457a65c,78030B,35,5775,260,,B738,B-5315,1710303629,TSA,PVG,FM802,FM,0,2304,CSH802,CSH
345770f7,78045C,340,2650,188,,B738,B-5369,1710303627,SHA,MFM,FM817,FM,0,-1088,CSH817,CSH
34579fc1,780957,177,0,0,,B738,B-5703,1710303630,TSA,,FM820,FM,1,0,CSH820,CSH
3457601f,7811D0,255,30000,369,,B738,B-1452,1710303627,FUK,PVG,FM838,FM,0,0,CSH838,CSH
34573c01,78155F,30,33100,480,,B738,B-206W,1710303629,BKK,PVG,FM842,FM,0,0,CSH842,CSH
34576d6d,780EB2,61,20475,391,,B738,B-6993,1710303628,BKK,PVG,FM854,FM,0,1344,CSH854,CSH
34570c58,780D55,163,0,17,,B738,B-1741,1710303583,KUL,PVG,FM864,FM,1,0,CSH864,CSH
3455f11d,781418,143,33000,480,,B789,B-1113,1710303628,PVG,BUD,FM869,FM,0,-64,CSH869,CSH
34573fa5,780D56,220,34000,420,,B738,B-1742,1710303627,PVG,KUL,FM885,FM,0,0,CSH885,CSH
34579101,780B31,75,29000,500,,B738,B-5831,1710303630,PVG,NGO,FM889,FM,0,0,CSH889,CSH
3457a0f9,781416,348,0,4,,B789,B-1111,1710303577,PVG,HND,FM895,FM,1,0,CSH895,CSH
3457617a,780F8F,28,31100,461,,B738,B-7862,1710303623,PVG,CGQ,FM9069,FM,0,0,CSH9069,CSH
345791df,781453,338,31100,396,,B38M,B-1150,1710303627,PVG,CGQ,FM9071,FM,0,64,CSH9071,CSH
